city,city_ibge_code,date,is_last,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,place_type,latitude,longitude
Canavieiras,2906303.0,2020-06-20,False,29,93.25059,2020-06-20,0.0345,1,0,0,city,-15.6722,-38.9536
Candeal,2906402.0,2020-06-20,False,11,133.20417,2020-06-20,0.0,0,2,0,city,-11.8049,-39.1203
Candeias,2906501.0,2020-06-20,False,489,561.57839,2020-06-20,0.0286,14,61,0,city,-12.6716,-38.5472
Candiba,2906600.0,2020-06-20,False,9,62.85355,2020-06-20,0.0,0,2,0,city,-14.4097,-42.8667
Cândido Sales,2906709.0,2020-06-20,False,62,246.13919,2020-06-20,0.0161,1,9,0,city,-15.4993,-41.2414
Cansanção,2906808.0,2020-06-20,False,27,77.51048,2020-06-20,0.0741,2,2,0,city,-10.6647,-39.4944
Canudos,2906824.0,2020-06-20,False,12,71.99424,2020-06-20,0.0,0,0,0,city,-9.900139999999999,-39.1471
Capela do Alto Alegre,2906857.0,2020-06-20,False,3,25.77984,2020-06-20,0.0,0,1,0,city,-11.6658,-39.8349
Capim Grosso,2906873.0,2020-06-20,False,34,110.88644,2020-06-20,0.0882,3,1,0,city,-11.3797,-40.0089
Caraíbas,2906899.0,2020-06-20,False,3,33.51581,2020-06-20,0.0,0,0,0,city,-14.7177,-41.2603
Caravelas,2906907.0,2020-06-20,False,14,63.59012,2020-06-20,0.0,0,6,0,city,-17.7268,-39.2597
Cardeal da Silva,2907004.0,2020-06-20,False,7,75.30931,2020-06-20,0.0,0,0,0,city,-11.9472,-37.9469
Carinhanha,2907103.0,2020-06-20,False,1,3.44614,2020-06-20,0.0,0,0,0,city,-14.2985,-43.7724
Casa Nova,2907202.0,2020-06-20,False,56,77.81128,2020-06-20,0.0357,2,5,0,city,-9.16408,-40.974
Castro Alves,2907301.0,2020-06-20,False,44,167.5297,2020-06-20,0.0227,1,5,0,city,-12.7579,-39.4248
Catolândia,2907400.0,2020-06-20,False,1,27.95639,2020-06-20,0.0,0,0,0,city,-12.31,-44.8648
Catu,2907509.0,2020-06-20,False,148,270.54694,2020-06-20,0.0068,1,12,0,city,-12.3513,-38.3791
Central,2907608.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-11.1376,-42.1116
Chorrochó,2907707.0,2020-06-20,False,2,17.89389,2020-06-20,0.0,0,0,0,city,-8.9695,-39.0979
Cícero Dantas,2907806.0,2020-06-20,False,4,12.30201,2020-06-20,0.25,1,0,1,city,-10.5897,-38.3794
Cipó,2907905.0,2020-06-20,False,3,17.34104,2020-06-20,0.0,0,0,0,city,-11.1032,-38.5179
Coaraci,2908002.0,2020-06-20,False,45,264.81492,2020-06-20,0.0444,2,4,0,city,-14.637,-39.5556
Cocos,2908101.0,2020-06-20,False,7,37.27965,2020-06-20,0.0,0,0,0,city,-14.1814,-44.5352
Conceição da Feira,2908200.0,2020-06-20,False,45,199.28258,2020-06-20,0.0222,1,6,1,city,-12.5078,-38.9978
Conceição do Almeida,2908309.0,2020-06-20,False,13,75.37543,2020-06-20,0.0,0,1,0,city,-12.7836,-39.1715
Conceição do Coité,2908408.0,2020-06-20,False,76,114.09356,2020-06-20,0.0,0,5,0,city,-11.56,-39.2808
Conceição do Jacuípe,2908507.0,2020-06-20,False,109,328.77869,2020-06-20,0.0,0,36,0,city,-12.3268,-38.7684
Conde,2908606.0,2020-06-20,False,29,112.24213,2020-06-20,0.069,2,6,0,city,-11.8179,-37.6131
Condeúba,2908705.0,2020-06-20,False,17,98.56787,2020-06-20,0.0,0,0,0,city,-14.9022,-41.9718
Coração de Maria,2908903.0,2020-06-20,False,21,92.8998,2020-06-20,0.0,0,2,0,city,-12.2333,-38.7487
Cordeiros,2909000.0,2020-06-20,False,1,11.60901,2020-06-20,0.0,0,0,0,city,-15.0356,-41.9308
Coronel João Sá,2909208.0,2020-06-20,False,10,62.91287,2020-06-20,0.0,0,0,0,city,-10.2847,-37.9198
Correntina,2909307.0,2020-06-20,False,4,12.44671,2020-06-20,0.0,0,0,0,city,-13.3477,-44.6333
Cravolândia,2909505.0,2020-06-20,False,4,74.78033,2020-06-20,0.0,0,0,0,city,-13.3531,-39.8031
Crisópolis,2909604.0,2020-06-20,False,7,33.17064,2020-06-20,0.0,0,0,0,city,-11.5059,-38.1515
Cristópolis,2909703.0,2020-06-20,False,7,50.32351,2020-06-20,0.0,0,1,0,city,-12.2249,-44.4214
Cruz das Almas,2909802.0,2020-06-20,False,65,102.78467,2020-06-20,0.0154,1,10,1,city,-12.6675,-39.1008
Curaçá,2909901.0,2020-06-20,False,59,170.02882,2020-06-20,0.0,0,1,0,city,-8.984580000000001,-39.8997
Dário Meira,2910008.0,2020-06-20,False,16,149.39309,2020-06-20,0.0625,1,0,0,city,-14.4229,-39.9031
Dias d'Ávila,2910057.0,2020-06-20,False,172,212.11262,2020-06-20,0.0349,6,6,0,city,-12.6187,-38.2926
Dom Basílio,2910107.0,2020-06-20,False,3,24.59218,2020-06-20,0.0,0,0,0,city,-13.7565,-41.7677
Dom Macedo Costa,2910206.0,2020-06-20,False,3,73.92804,2020-06-20,0.0,0,0,0,city,-12.9016,-39.1923
Encruzilhada,2910404.0,2020-06-20,False,49,288.1336,2020-06-20,0.0,0,5,0,city,-15.5302,-40.9124
Entre Rios,2910503.0,2020-06-20,False,55,131.64193,2020-06-20,0.0,0,4,0,city,-11.9392,-38.0871
Érico Cardoso,2900504.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-13.4215,-42.1352
Esplanada,2910602.0,2020-06-20,False,7,18.79851,2020-06-20,0.0,0,0,0,city,-11.7942,-37.9432
Euclides da Cunha,2910701.0,2020-06-20,False,14,23.10803,2020-06-20,0.0714,1,2,0,city,-10.5078,-39.0153
Eunápolis,2910727.0,2020-06-20,False,448,395.13142,2020-06-20,0.0112,5,68,0,city,-16.3715,-39.5821
Fátima,2910750.0,2020-06-20,False,2,11.17943,2020-06-20,0.0,0,0,0,city,-10.616,-38.2239
Feira de Santana,2910800.0,2020-06-20,False,1292,210.12503,2020-06-20,0.024,31,112,0,city,-12.2664,-38.9663
Filadélfia,2910859.0,2020-06-20,False,13,79.37962,2020-06-20,0.0769,1,1,0,city,-10.7405,-40.1437
Firmino Alves,2910909.0,2020-06-20,False,1,17.8031,2020-06-20,0.0,0,0,0,city,-14.9823,-39.9269
Floresta Azul,2911006.0,2020-06-20,False,28,263.43024,2020-06-20,0.0,0,6,0,city,-14.8629,-39.6579
Formosa do Rio Preto,2911105.0,2020-06-20,False,7,27.35337,2020-06-20,0.0,0,0,0,city,-11.0328,-45.193000000000005
Gandu,2911204.0,2020-06-20,False,276,851.77298,2020-06-20,0.0145,4,32,0,city,-13.7441,-39.4747
Gentio do Ouro,2911303.0,2020-06-20,False,2,17.80468,2020-06-20,0.0,0,0,0,city,-11.4342,-42.5077
Glória,2911402.0,2020-06-20,False,10,65.69871,2020-06-20,0.0,0,4,0,city,-9.34382,-38.2544
Gongogi,2911501.0,2020-06-20,False,16,224.46689,2020-06-20,0.125,2,0,0,city,-14.3195,-39.469
Governador Mangabeira,2911600.0,2020-06-20,False,12,57.90947,2020-06-20,0.0833,1,3,0,city,-12.5994,-39.0412
Guajeru,2911659.0,2020-06-20,False,2,28.83091,2020-06-20,0.0,0,0,0,city,-14.5467,-41.9381
Guanambi,2911709.0,2020-06-20,False,71,84.04257,2020-06-20,0.0,0,2,0,city,-14.2231,-42.7799
Guaratinga,2911808.0,2020-06-20,False,20,95.95548,2020-06-20,0.0,0,3,0,city,-16.5833,-39.7847
Iaçu,2911907.0,2020-06-20,False,35,144.00329,2020-06-20,0.1143,4,0,0,city,-12.7666,-40.2056
Ibicaraí,2912103.0,2020-06-20,False,76,350.40804,2020-06-20,0.0132,1,19,0,city,-14.8579,-39.5914
Ibicuí,2912301.0,2020-06-20,False,15,92.60403,2020-06-20,0.0,0,4,0,city,-14.845,-39.9879
Ibipeba,2912400.0,2020-06-20,False,5,27.45593,2020-06-20,0.0,0,0,0,city,-11.6438,-42.0195
Ibipitanga,2912509.0,2020-06-20,False,5,33.55254,2020-06-20,0.0,0,0,0,city,-12.8804,-42.4856
Ibirapitanga,2912707.0,2020-06-20,False,39,166.84492,2020-06-20,0.0256,1,0,0,city,-14.1649,-39.3787
Ibirapuã,2912806.0,2020-06-20,False,47,544.17043,2020-06-20,0.0213,1,4,0,city,-17.6832,-40.1129
Ibirataia,2912905.0,2020-06-20,False,46,300.41797,2020-06-20,0.0435,2,5,0,city,-14.0643,-39.6459
Ibitiara,2913002.0,2020-06-20,False,7,42.84228,2020-06-20,0.1429,1,0,0,city,-12.6502,-42.2179
Ibotirama,2913200.0,2020-06-20,False,11,40.85119,2020-06-20,0.0,0,5,0,city,-12.1779,-43.2167
Igrapiúna,2913457.0,2020-06-20,False,23,173.89989,2020-06-20,0.0,0,14,0,city,-13.8295,-39.1361
Iguaí,2913507.0,2020-06-20,False,80,297.22098,2020-06-20,0.0,0,38,0,city,-14.7528,-40.0894
Ilhéus,2913606.0,2020-06-20,False,1010,622.20087,2020-06-20,0.0376,38,76,1,city,-14.793,-39.046
Inhambupe,2913705.0,2020-06-20,False,8,20.03707,2020-06-20,0.0,0,2,0,city,-11.780999999999999,-38.355
Ipecaetá,2913804.0,2020-06-20,False,4,27.61096,2020-06-20,0.0,0,1,0,city,-12.3028,-39.3069
Ipiaú,2913903.0,2020-06-20,False,526,1146.644,2020-06-20,0.0152,8,15,0,city,-14.1226,-39.7353
Ipirá,2914000.0,2020-06-20,False,49,82.22166,2020-06-20,0.0204,1,15,0,city,-12.1561,-39.7359
Iramaia,2914307.0,2020-06-20,False,2,23.42743,2020-06-20,0.0,0,0,0,city,-13.2902,-40.9595
Irará,2914505.0,2020-06-20,False,13,44.77509,2020-06-20,0.0,0,1,0,city,-12.0504,-38.7631
Irecê,2914604.0,2020-06-20,False,49,67.15364,2020-06-20,0.0204,1,5,0,city,-11.3033,-41.8535
Itabela,2914653.0,2020-06-20,False,40,130.78734,2020-06-20,0.025,1,6,0,city,-16.5732,-39.5593
Itaberaba,2914703.0,2020-06-20,False,122,189.17955,2020-06-20,0.0246,3,21,0,city,-12.5242,-40.3059
Itabuna,2914802.0,2020-06-20,False,1720,806.6672,2020-06-20,0.0297,51,137,3,city,-14.7876,-39.2781
Itacaré,2914901.0,2020-06-20,False,80,282.72547,2020-06-20,0.0375,3,6,0,city,-14.2784,-38.9959
Itaeté,2915007.0,2020-06-20,False,44,274.04086,2020-06-20,0.0,0,0,0,city,-12.9831,-40.9677
Itagi,2915106.0,2020-06-20,False,9,72.86859,2020-06-20,0.0,0,1,0,city,-14.1615,-40.0131
Itagibá,2915205.0,2020-06-20,False,43,294.94478,2020-06-20,0.0465,2,4,0,city,-14.2782,-39.8449
Itaguaçu da Bahia,2915353.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-11.0147,-42.3997
Itajuípe,2915502.0,2020-06-20,False,214,1044.36094,2020-06-20,0.0093,2,8,0,city,-14.6788,-39.3698
Itamaraju,2915601.0,2020-06-20,False,327,507.08681,2020-06-20,0.0153,5,63,0,city,-17.0378,-39.5386
Itamari,2915700.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-13.7782,-39.683
Itambé,2915809.0,2020-06-20,False,2,8.67717,2020-06-20,0.0,0,1,0,city,-15.2429,-40.63
Itanagra,2915908.0,2020-06-20,False,8,124.20432,2020-06-20,0.125,1,0,0,city,-12.2614,-38.0436
Itanhém,2916005.0,2020-06-20,False,17,87.60629,2020-06-20,0.0588,1,-1,0,city,-17.1642,-40.3321
Itaparica,2916104.0,2020-06-20,False,52,233.93918,2020-06-20,0.0577,3,3,0,city,-12.8932,-38.68
Itapé,2916203.0,2020-06-20,False,17,194.04178,2020-06-20,0.1176,2,2,0,city,-14.8876,-39.4239
Itapebi,2916302.0,2020-06-20,False,36,350.91139,2020-06-20,0.0,0,6,0,city,-15.9551,-39.5329
Itapetinga,2916401.0,2020-06-20,False,40,52.52997,2020-06-20,0.125,5,3,0,city,-15.2475,-40.2482
Itapicuru,2916500.0,2020-06-20,False,55,154.59861,2020-06-20,0.0,0,2,0,city,-11.3088,-38.2262
Itapitanga,2916609.0,2020-06-20,False,11,106.6615,2020-06-20,0.0,0,0,0,city,-14.4139,-39.5657
Itaquara,2916708.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-13.4459,-39.9378
Itarantim,2916807.0,2020-06-20,False,19,96.21715,2020-06-20,0.0526,1,2,0,city,-15.6528,-40.065
Itatim,2916856.0,2020-06-20,False,32,220.88769,2020-06-20,0.0625,2,4,0,city,-12.7099,-39.6952
Itiruçu,2916906.0,2020-06-20,False,1,7.95165,2020-06-20,0.0,0,0,0,city,-13.529000000000002,-40.1472
Itiúba,2917003.0,2020-06-20,False,6,16.62556,2020-06-20,0.1667,1,1,0,city,-10.6948,-39.8446
Itororó,2917102.0,2020-06-20,False,12,58.87548,2020-06-20,0.0,0,1,0,city,-15.11,-40.0684
Ituaçu,2917201.0,2020-06-20,False,1,5.27371,2020-06-20,0.0,0,0,0,city,-13.8107,-41.3003
Ituberá,2917300.0,2020-06-20,False,12,41.95511,2020-06-20,0.0833,1,1,0,city,-13.7249,-39.1481
Iuiú,2917334.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-14.4054,-43.5595
Jaborandi,2917359.0,2020-06-20,False,1,11.92606,2020-06-20,0.0,0,0,0,city,-13.6071,-44.4255
Jacaraci,2917409.0,2020-06-20,False,2,13.47527,2020-06-20,0.0,0,0,0,city,-14.8541,-42.4329
Jacobina,2917508.0,2020-06-20,False,76,94.38883,2020-06-20,0.0132,1,5,0,city,-11.1812,-40.5117
Jaguaquara,2917607.0,2020-06-20,False,57,104.73513,2020-06-20,0.0,0,1,0,city,-13.5248,-39.964
Jaguarari,2917706.0,2020-06-20,False,52,154.90021,2020-06-20,0.0,0,3,0,city,-10.2569,-40.1999
Jaguaripe,2917805.0,2020-06-20,False,15,79.83819,2020-06-20,0.0667,1,0,0,city,-13.1109,-38.8939
Jandaíra,2917904.0,2020-06-20,False,10,93.3794,2020-06-20,0.1,1,1,0,city,-11.5616,-37.7853
Jequié,2918001.0,2020-06-20,False,702,450.0981,2020-06-20,0.0256,18,47,0,city,-13.8509,-40.0877
Jeremoabo,2918100.0,2020-06-20,False,5,12.35697,2020-06-20,0.0,0,0,0,city,-10.0685,-38.3471
Jiquiriçá,2918209.0,2020-06-20,False,1,6.879,2020-06-20,0.0,0,0,0,city,-13.2621,-39.5737
Jitaúna,2918308.0,2020-06-20,False,23,205.98245,2020-06-20,0.087,2,0,0,city,-14.0131,-39.8969
João Dourado,2918357.0,2020-06-20,False,56,222.32809,2020-06-20,0.0179,1,1,0,city,-11.3486,-41.6548
Juazeiro,2918407.0,2020-06-20,False,269,124.13074,2020-06-20,0.0335,9,65,0,city,-9.41622,-40.5033
Jussara,2918506.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-11.0431,-41.9702
Jussari,2918555.0,2020-06-20,False,5,85.71918,2020-06-20,0.0,0,0,0,city,-15.192,-39.491
Jussiape,2918605.0,2020-06-20,False,2,32.33107,2020-06-20,0.0,0,0,0,city,-13.5155,-41.5882
Lafaiete Coutinho,2918704.0,2020-06-20,False,8,214.82277,2020-06-20,0.0,0,1,0,city,-13.6541,-40.2119
Laje,2918803.0,2020-06-20,False,13,54.5302,2020-06-20,0.0,0,0,0,city,-13.1673,-39.4213
Lajedão,2918902.0,2020-06-20,False,5,126.42225,2020-06-20,0.0,0,0,0,city,-17.6056,-40.3383
Lajedo do Tabocal,2919058.0,2020-06-20,False,6,70.07708,2020-06-20,0.0,0,0,0,city,-13.4663,-40.2204
Lamarão,2919108.0,2020-06-20,False,15,180.5706,2020-06-20,0.0,0,0,0,city,-11.773,-38.887
Lapão,2919157.0,2020-06-20,False,12,44.08037,2020-06-20,0.0,0,3,0,city,-11.3851,-41.8286
Lauro de Freitas,2919207.0,2020-06-20,False,965,486.29309,2020-06-20,0.028,27,65,1,city,-12.8978,-38.321
Licínio de Almeida,2919405.0,2020-06-20,False,9,72.65095,2020-06-20,0.0,0,0,0,city,-14.6842,-42.5095
Livramento de Nossa Senhora,2919504.0,2020-06-20,False,14,30.61314,2020-06-20,0.0,0,1,0,city,-13.6369,-41.8432
Luís Eduardo Magalhães,2919553.0,2020-06-20,False,121,138.25569,2020-06-20,0.0,0,11,0,city,-12.0956,-45.7866
Macajuba,2919603.0,2020-06-20,False,3,26.43638,2020-06-20,0.0,0,2,0,city,-12.1326,-40.3571
Macarani,2919702.0,2020-06-20,False,3,15.99573,2020-06-20,0.3333,1,0,0,city,-15.5646,-40.4209
Macaúbas,2919801.0,2020-06-20,False,3,6.02095,2020-06-20,0.0,0,0,0,city,-13.0186,-42.6945
Madre de Deus,2919926.0,2020-06-20,False,84,398.23638,2020-06-20,0.0238,2,8,0,city,-12.7446,-38.6153
Maetinga,2919959.0,2020-06-20,False,1,31.63556,2020-06-20,0.0,0,0,0,city,-14.6623,-41.4915
Maiquinique,2920007.0,2020-06-20,False,7,69.22468,2020-06-20,0.0,0,0,0,city,-15.624,-40.2587
Mairi,2920106.0,2020-06-20,False,18,96.38038,2020-06-20,0.0,0,2,0,city,-11.7107,-40.1437
Malhada,2920205.0,2020-06-20,False,1,5.93648,2020-06-20,0.0,0,0,0,city,-14.3371,-43.7686
Malhada de Pedras,2920304.0,2020-06-20,False,1,11.91469,2020-06-20,0.0,0,0,0,city,-14.3847,-41.8842
Manoel Vitorino,2920403.0,2020-06-20,False,16,120.84592,2020-06-20,0.0625,1,0,0,city,-14.1476,-40.2399
Mansidão,2920452.0,2020-06-20,False,33,241.88228,2020-06-20,0.0,0,1,0,city,-10.7227,-44.0428
Maracás,2920502.0,2020-06-20,False,18,86.39724,2020-06-20,0.0556,1,1,0,city,-13.4355,-40.4323
Maragogipe,2920601.0,2020-06-20,False,55,123.10585,2020-06-20,0.0364,2,2,0,city,-12.776,-38.9175
Maraú,2920700.0,2020-06-20,False,19,92.36753,2020-06-20,0.1053,2,1,0,city,-14.1035,-39.0137
Marcionílio Souza,2920809.0,2020-06-20,False,7,67.26888,2020-06-20,0.0,0,0,0,city,-13.0064,-40.5295
Mascote,2920908.0,2020-06-20,False,5,36.17422,2020-06-20,0.0,0,0,0,city,-15.5542,-39.3016
Mata de São João,2921005.0,2020-06-20,False,104,223.25741,2020-06-20,0.0,0,12,0,city,-12.5307,-38.3009
Matina,2921054.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-13.9109,-42.8439
Medeiros Neto,2921104.0,2020-06-20,False,44,193.93512,2020-06-20,0.0,0,8,0,city,-17.3707,-40.2238
Miguel Calmon,2921203.0,2020-06-20,False,7,26.89928,2020-06-20,0.2857,2,1,1,city,-11.4299,-40.6031
Milagres,2921302.0,2020-06-20,False,47,429.22374,2020-06-20,0.0213,1,6,0,city,-12.8646,-39.8611
Mirangaba,2921401.0,2020-06-20,False,5,27.26579,2020-06-20,0.0,0,0,0,city,-10.960999999999999,-40.574
Mirante,2921450.0,2020-06-20,False,7,81.00914,2020-06-20,0.1429,1,0,0,city,-14.2385,-40.7718
Monte Santo,2921500.0,2020-06-20,False,32,64.75373,2020-06-20,0.0312,1,1,0,city,-10.4374,-39.3321
Morpará,2921609.0,2020-06-20,False,9,105.6462,2020-06-20,0.1111,1,1,0,city,-11.5569,-43.2766
Morro do Chapéu,2921708.0,2020-06-20,False,8,22.59057,2020-06-20,0.0,0,0,0,city,-11.5488,-41.1565
Mortugaba,2921807.0,2020-06-20,False,6,49.82561,2020-06-20,0.0,0,0,0,city,-15.0225,-42.3727
Mucugê,2921906.0,2020-06-20,False,4,44.14037,2020-06-20,0.0,0,0,0,city,-13.0053,-41.3703
Mucuri,2922003.0,2020-06-20,False,105,251.50905,2020-06-20,0.0095,1,14,0,city,-18.0754,-39.5565
Mulungu do Morro,2922052.0,2020-06-20,False,5,45.9179,2020-06-20,0.2,1,0,0,city,-11.9648,-41.6374
Mundo Novo,2922102.0,2020-06-20,False,2,7.46938,2020-06-20,0.5,1,0,0,city,-11.8541,-40.4714
Muniz Ferreira,2922201.0,2020-06-20,False,7,94.3142,2020-06-20,0.0,0,0,0,city,-13.0092,-39.1092
Muquém de São Francisco,2922250.0,2020-06-20,False,9,79.30913,2020-06-20,0.0,0,4,0,city,-12.065,-43.5497
Muritiba,2922300.0,2020-06-20,False,34,115.65019,2020-06-20,0.0294,1,3,0,city,-12.6329,-38.9921
Mutuípe,2922409.0,2020-06-20,False,20,90.00495,2020-06-20,0.0,0,0,0,city,-13.2284,-39.5044
Nazaré,2922508.0,2020-06-20,False,15,52.58545,2020-06-20,0.0,0,6,0,city,-13.0235,-39.0108
Nilo Peçanha,2922607.0,2020-06-20,False,6,42.86633,2020-06-20,0.1667,1,1,0,city,-13.604000000000001,-39.1091
Nordestina,2922656.0,2020-06-20,False,17,129.47449,2020-06-20,0.0,0,1,0,city,-10.8192,-39.4297
Nova Canaã,2922706.0,2020-06-20,False,3,18.22379,2020-06-20,0.0,0,2,0,city,-14.7912,-40.1458
Nova Fátima,2922730.0,2020-06-20,False,4,51.20328,2020-06-20,0.25,1,0,0,city,-11.6031,-39.6302
Nova Ibiá,2922755.0,2020-06-20,False,7,106.20543,2020-06-20,0.0,0,2,0,city,-13.812000000000001,-39.6182
Nova Redenção,2922854.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-12.815,-41.0748
Nova Soure,2922904.0,2020-06-20,False,40,148.43953,2020-06-20,0.0,0,2,0,city,-11.2329,-38.4871
Nova Viçosa,2923001.0,2020-06-20,False,107,246.68019,2020-06-20,0.0093,1,14,0,city,-17.8926,-39.3743
Novo Horizonte,2923035.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-12.8083,-42.1682
Novo Triunfo,2923050.0,2020-06-20,False,4,25.90674,2020-06-20,0.0,0,1,0,city,-10.3182,-38.4014
Olindina,2923100.0,2020-06-20,False,6,21.25474,2020-06-20,0.0,0,0,0,city,-11.3497,-38.3379
Oliveira dos Brejinhos,2923209.0,2020-06-20,False,33,151.20275,2020-06-20,0.0,0,2,0,city,-12.3132,-42.8969
Ouriçangas,2923308.0,2020-06-20,False,4,46.70715,2020-06-20,0.0,0,2,0,city,-12.0175,-38.6166
Ourolândia,2923357.0,2020-06-20,False,1,5.73033,2020-06-20,0.0,0,0,0,city,-10.9578,-41.0756
Palmas de Monte Alto,2923407.0,2020-06-20,False,17,78.16092,2020-06-20,0.0,0,0,0,city,-14.2676,-43.1609
Palmeiras,2923506.0,2020-06-20,False,2,22.17541,2020-06-20,0.0,0,0,0,city,-12.5059,-41.5809
Paramirim,2923605.0,2020-06-20,False,5,23.14065,2020-06-20,0.2,1,0,0,city,-13.4388,-42.2395
Paratinga,2923704.0,2020-06-20,False,1,3.125,2020-06-20,0.0,0,0,0,city,-12.687000000000001,-43.1798
Paripiranga,2923803.0,2020-06-20,False,12,41.39501,2020-06-20,0.0,0,1,0,city,-10.6859,-37.8626
Pau Brasil,2923902.0,2020-06-20,False,21,213.61001,2020-06-20,0.1429,3,3,0,city,-15.4572,-39.6458
Paulo Afonso,2924009.0,2020-06-20,False,115,97.63801,2020-06-20,0.0087,1,14,0,city,-9.3983,-38.2216
Pé de Serra,2924058.0,2020-06-20,False,3,22.09456,2020-06-20,0.0,0,0,0,city,-11.8313,-39.611
Pedrão,2924108.0,2020-06-20,False,1,13.611,2020-06-20,0.0,0,0,0,city,-12.1491,-38.6487
Pedro Alexandre,2924207.0,2020-06-20,False,2,11.99976,2020-06-20,0.0,0,0,0,city,-10.012,-37.8932
Piatã,2924306.0,2020-06-20,False,7,40.88069,2020-06-20,0.0,0,0,0,city,-13.1465,-41.7702
Pilão Arcado,2924405.0,2020-06-20,False,46,131.24857,2020-06-20,0.0,0,0,0,city,-10.0051,-42.4936
Pindaí,2924504.0,2020-06-20,False,12,73.80074,2020-06-20,0.0,0,0,0,city,-14.4921,-42.68600000000001
Pindobaçu,2924603.0,2020-06-20,False,6,29.77667,2020-06-20,0.0,0,0,0,city,-10.7433,-40.3675
Pintadas,2924652.0,2020-06-20,False,18,172.46335,2020-06-20,0.0,0,5,0,city,-11.8117,-39.9009
Piraí do Norte,2924678.0,2020-06-20,False,17,169.6099,2020-06-20,0.0,0,1,0,city,-13.759,-39.3836
Piripá,2924702.0,2020-06-20,False,39,364.24769,2020-06-20,0.0,0,1,0,city,-14.9444,-41.7168
Piritiba,2924801.0,2020-06-20,False,3,12.11876,2020-06-20,0.0,0,0,0,city,-11.73,-40.5587
Planalto,2925006.0,2020-06-20,False,19,72.33962,2020-06-20,0.0,0,0,0,city,-14.6654,-40.4718
Poções,2925105.0,2020-06-20,False,67,142.94553,2020-06-20,0.0149,1,7,0,city,-14.5234,-40.3634
Pojuca,2925204.0,2020-06-20,False,139,351.72955,2020-06-20,0.0072,1,28,0,city,-12.4303,-38.3374
Ponto Novo,2925253.0,2020-06-20,False,10,67.05109,2020-06-20,0.1,1,3,0,city,-10.8653,-40.1311
Porto Seguro,2925303.0,2020-06-20,False,260,174.86515,2020-06-20,0.0038,1,5,0,city,-16.4435,-39.0643
Potiraguá,2925402.0,2020-06-20,False,23,318.38317,2020-06-20,0.0,0,0,0,city,-15.5943,-39.8638
Prado,2925501.0,2020-06-20,False,54,191.66608,2020-06-20,0.0185,1,5,0,city,-17.3364,-39.2227
Presidente Dutra,2925600.0,2020-06-20,False,14,92.45806,2020-06-20,0.0,0,0,0,city,-11.2923,-41.9843
Presidente Jânio Quadros,2925709.0,2020-06-20,False,0,,2020-06-20,0.0,0,0,0,city,-14.6885,-41.6798
Presidente Tancredo Neves,2925758.0,2020-06-20,False,19,68.54504,2020-06-20,0.0,0,11,0,city,-13.4471,-39.4203
Queimadas,2925808.0,2020-06-20,False,24,94.34333,2020-06-20,0.0,0,4,0,city,-10.9736,-39.6293
Quijingue,2925907.0,2020-06-20,False,10,36.25816,2020-06-20,0.0,0,5,0,city,-10.7505,-39.2137
Quixabeira,2925931.0,2020-06-20,False,8,89.1663,2020-06-20,0.0,0,1,0,city,-11.4031,-40.12
Rafael Jambeiro,2925956.0,2020-06-20,False,31,137.0408,2020-06-20,0.0,0,1,0,city,-12.4053,-39.5007
Remanso,2926004.0,2020-06-20,False,26,63.40226,2020-06-20,0.0385,1,0,0,city,-9.619439999999999,-42.0848
Retirolândia,2926103.0,2020-06-20,False,26,180.60572,2020-06-20,0.0,0,1,0,city,-11.4832,-39.4234
Riachão das Neves,2926202.0,2020-06-20,False,38,170.10609,2020-06-20,0.0,0,3,0,city,-11.7508,-44.9143
Riachão do Jacuípe,2926301.0,2020-06-20,False,22,65.79734,2020-06-20,0.0455,1,5,0,city,-11.8067,-39.3818
Riacho de Santana,2926400.0,2020-06-20,False,14,39.52458,2020-06-20,0.0,0,0,0,city,-13.6059,-42.9397
Ribeira do Amparo,2926509.0,2020-06-20,False,4,27.41228,2020-06-20,0.0,0,0,0,city,-11.0421,-38.4242
Ribeira do Pombal,2926608.0,2020-06-20,False,48,89.20772,2020-06-20,0.0208,1,1,0,city,-10.8373,-38.5382
Ribeirão do Largo,2926657.0,2020-06-20,False,1,17.20578,2020-06-20,0.0,0,0,0,city,-15.4508,-40.7441
Rio do Antônio,2926806.0,2020-06-20,False,4,26.02303,2020-06-20,0.0,0,0,0,city,-14.4071,-42.0721
Rio do Pires,2926905.0,2020-06-20,False,3,25.74003,2020-06-20,0.3333,1,0,0,city,-13.1185,-42.2902
Rio Real,2927002.0,2020-06-20,False,33,81.01738,2020-06-20,0.0,0,3,0,city,-11.4814,-37.9332
