city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Teixeira de Freitas,2931350.0,2020-06-15,25,160487.0,False,False,547,340.83758,2020-06-15,0.0037,2,13,1,84,city,BA
Teodoro Sampaio,2931400.0,2020-06-15,25,7425.0,False,False,2,26.93603,2020-06-15,0.0,0,0,0,6,city,BA
Teofilândia,2931509.0,2020-06-15,25,22518.0,False,False,131,581.75682,2020-06-15,0.0,0,0,0,33,city,BA
Teolândia,2931608.0,2020-06-15,25,14943.0,False,False,13,86.99726,2020-06-15,0.0,0,0,0,11,city,BA
Terra Nova,2931707.0,2020-06-15,25,13033.0,False,False,13,99.7468,2020-06-15,0.0,0,1,0,21,city,BA
Tremedal,2931806.0,2020-06-15,25,16394.0,False,False,2,12.19959,2020-06-15,0.0,0,0,0,11,city,BA
Tucano,2931905.0,2020-06-15,25,50687.0,False,False,16,31.56628,2020-06-15,0.0625,1,0,0,41,city,BA
Uauá,2932002.0,2020-06-15,25,24240.0,False,False,3,12.37624,2020-06-15,0.0,0,0,0,18,city,BA
Ubaíra,2932101.0,2020-06-15,25,19895.0,False,False,2,10.05278,2020-06-15,0.0,0,0,0,26,city,BA
Ubaitaba,2932200.0,2020-06-15,25,19056.0,False,False,36,188.91688,2020-06-15,0.0278,1,4,0,51,city,BA
Ubatã,2932309.0,2020-06-15,25,27035.0,False,False,47,173.84871,2020-06-15,0.0213,1,0,0,68,city,BA
Uibaí,2932408.0,2020-06-15,25,13887.0,False,False,0,,2020-06-15,0.0,0,0,0,11,city,BA
Umburanas,2932457.0,2020-06-15,25,19222.0,False,False,63,327.74945,2020-06-15,0.0,0,0,0,38,city,BA
Una,2932507.0,2020-06-15,25,19002.0,False,False,9,47.36344,2020-06-15,0.0,0,0,0,63,city,BA
Urandi,2932606.0,2020-06-15,25,16658.0,False,False,110,660.34338,2020-06-15,0.0182,2,0,0,29,city,BA
Uruçuca,2932705.0,2020-06-15,25,20519.0,False,False,194,945.46518,2020-06-15,0.067,13,25,1,73,city,BA
Utinga,2932804.0,2020-06-15,25,19178.0,False,False,1,5.21431,2020-06-15,1.0,1,0,0,74,city,BA
Valença,2932903.0,2020-06-15,25,96562.0,False,False,200,207.12081,2020-06-15,0.02,4,3,0,60,city,BA
Valente,2933000.0,2020-06-15,25,28473.0,False,False,97,340.67362,2020-06-15,0.0206,2,0,0,62,city,BA
Várzea da Roça,2933059.0,2020-06-15,25,14104.0,False,False,4,28.36075,2020-06-15,0.25,1,0,0,33,city,BA
Várzea Nova,2933158.0,2020-06-15,25,12697.0,False,False,1,7.87588,2020-06-15,0.0,0,0,0,46,city,BA
Varzedo,2933174.0,2020-06-15,25,8838.0,False,False,3,33.94433,2020-06-15,0.3333,1,0,0,25,city,BA
Vera Cruz,2933208.0,2020-06-15,25,43223.0,False,False,47,108.7384,2020-06-15,0.0426,2,3,0,66,city,BA
Vereda,2933257.0,2020-06-15,25,6205.0,False,False,20,322.32071,2020-06-15,0.05,1,1,0,33,city,BA
Vitória da Conquista,2933307.0,2020-06-15,25,338480.0,False,False,359,106.0624,2020-06-15,0.0139,5,-1,0,76,city,BA
Wanderley,2933455.0,2020-06-15,25,12238.0,False,False,1,8.17127,2020-06-15,0.0,0,0,0,14,city,BA
Wenceslau Guimarães,2933505.0,2020-06-15,25,21101.0,False,False,49,232.21648,2020-06-15,0.0204,1,1,0,27,city,BA
Xique-Xique,2933604.0,2020-06-15,25,46483.0,False,False,30,64.53972,2020-06-15,0.0,0,0,0,25,city,BA
,29.0,2020-06-15,25,14873064.0,False,False,37620,252.94048,2020-06-15,0.0304,1145,1219,40,102,state,BA
Abaíra,2900108.0,2020-06-14,25,8739.0,False,False,4,45.77183,2020-06-14,0.0,0,0,0,63,city,BA
Abaré,2900207.0,2020-06-14,25,20086.0,False,False,0,,2020-06-14,0.0,0,0,0,31,city,BA
Acajutiba,2900306.0,2020-06-14,25,15159.0,False,False,5,32.98371,2020-06-14,0.0,0,0,0,54,city,BA
Adustina,2900355.0,2020-06-14,25,17040.0,False,False,5,29.34272,2020-06-14,0.2,1,1,0,72,city,BA
Água Fria,2900405.0,2020-06-14,25,16970.0,False,False,16,94.28403,2020-06-14,0.0625,1,4,0,55,city,BA
Aiquara,2900603.0,2020-06-14,25,4446.0,False,False,9,202.42915,2020-06-14,0.1111,1,0,0,60,city,BA
Alagoinhas,2900702.0,2020-06-14,25,151596.0,False,False,197,129.95066,2020-06-14,0.0152,3,1,0,81,city,BA
Alcobaça,2900801.0,2020-06-14,25,22470.0,False,False,6,26.70227,2020-06-14,0.0,0,0,0,16,city,BA
Almadina,2900900.0,2020-06-14,25,5464.0,False,False,5,91.50805,2020-06-14,0.0,0,0,0,53,city,BA
Amargosa,2901007.0,2020-06-14,25,37241.0,False,False,18,48.33383,2020-06-14,0.0556,1,2,0,36,city,BA
Amélia Rodrigues,2901106.0,2020-06-14,25,25102.0,False,False,41,163.3336,2020-06-14,0.0,0,6,0,60,city,BA
América Dourada,2901155.0,2020-06-14,25,16094.0,False,False,0,,2020-06-14,0.0,0,0,0,27,city,BA
Anagé,2901205.0,2020-06-14,25,22005.0,False,False,2,9.08884,2020-06-14,0.5,1,0,0,32,city,BA
Andaraí,2901304.0,2020-06-14,25,13143.0,False,False,2,15.21723,2020-06-14,0.0,0,0,0,13,city,BA
Andorinha,2901353.0,2020-06-14,25,14595.0,False,False,2,13.70332,2020-06-14,0.0,0,1,0,2,city,BA
Angical,2901403.0,2020-06-14,25,13977.0,False,False,1,7.15461,2020-06-14,0.0,0,0,0,6,city,BA
Anguera,2901502.0,2020-06-14,25,11221.0,False,False,23,204.97282,2020-06-14,0.0,0,0,0,36,city,BA
Antas,2901601.0,2020-06-14,25,19291.0,False,False,2,10.36753,2020-06-14,0.0,0,0,0,15,city,BA
Antônio Cardoso,2901700.0,2020-06-14,25,11683.0,False,False,5,42.79723,2020-06-14,0.0,0,0,0,21,city,BA
Antônio Gonçalves,2901809.0,2020-06-14,25,11798.0,False,False,2,16.95203,2020-06-14,0.0,0,2,0,2,city,BA
Aporá,2901908.0,2020-06-14,25,17731.0,False,False,31,174.83503,2020-06-14,0.0323,1,5,0,25,city,BA
Apuarema,2901957.0,2020-06-14,25,7330.0,False,False,1,13.64256,2020-06-14,0.0,0,0,0,25,city,BA
Araças,2902054.0,2020-06-14,25,12177.0,False,False,2,16.42441,2020-06-14,0.0,0,0,0,32,city,BA
Aracatu,2902005.0,2020-06-14,25,13135.0,False,False,12,91.35896,2020-06-14,0.0,0,0,0,48,city,BA
Araci,2902104.0,2020-06-14,25,54379.0,False,False,86,158.14929,2020-06-14,0.0116,1,21,0,68,city,BA
Aramari,2902203.0,2020-06-14,25,11397.0,False,False,3,26.32272,2020-06-14,0.0,0,0,0,13,city,BA
Arataca,2902252.0,2020-06-14,25,11019.0,False,False,2,18.15047,2020-06-14,0.0,0,0,0,47,city,BA
Aratuípe,2902302.0,2020-06-14,25,8825.0,False,False,1,11.33144,2020-06-14,1.0,1,0,0,18,city,BA
Aurelino Leal,2902401.0,2020-06-14,25,11531.0,False,False,32,277.51279,2020-06-14,0.0,0,4,0,68,city,BA
Baianópolis,2902500.0,2020-06-14,25,13877.0,False,False,1,7.20617,2020-06-14,0.0,0,0,0,20,city,BA
Banzaê,2902658.0,2020-06-14,25,13229.0,False,False,12,90.7098,2020-06-14,0.0,0,0,0,31,city,BA
Barra,2902708.0,2020-06-14,25,53578.0,False,False,7,13.06506,2020-06-14,0.0,0,0,0,76,city,BA
Barra da Estiva,2902807.0,2020-06-14,25,20598.0,False,False,1,4.85484,2020-06-14,0.0,0,0,0,8,city,BA
Barra do Choça,2902906.0,2020-06-14,25,31603.0,False,False,14,44.29959,2020-06-14,0.0,0,0,0,70,city,BA
Barra do Mendes,2903003.0,2020-06-14,25,13865.0,False,False,2,14.42481,2020-06-14,0.0,0,0,0,24,city,BA
Barra do Rocha,2903102.0,2020-06-14,25,5714.0,False,False,5,87.50438,2020-06-14,0.0,0,-1,0,75,city,BA
Barreiras,2903201.0,2020-06-14,25,155439.0,False,False,156,100.36091,2020-06-14,0.0,0,4,0,85,city,BA
Barrocas,2903276.0,2020-06-14,25,15978.0,False,False,31,194.01677,2020-06-14,0.0,0,0,0,36,city,BA
Barro Preto,2903300.0,2020-06-14,25,5591.0,False,False,8,143.0871,2020-06-14,0.0,0,0,0,57,city,BA
Belmonte,2903409.0,2020-06-14,25,23328.0,False,False,33,141.46091,2020-06-14,0.0303,1,0,0,74,city,BA
Belo Campo,2903508.0,2020-06-14,25,17211.0,False,False,1,5.81024,2020-06-14,0.0,0,1,0,1,city,BA
Biritinga,2903607.0,2020-06-14,25,15979.0,False,False,1,6.25821,2020-06-14,0.0,0,1,0,22,city,BA
Boa Nova,2903706.0,2020-06-14,25,12633.0,False,False,2,15.83155,2020-06-14,0.0,0,1,0,10,city,BA
Boa Vista do Tupim,2903805.0,2020-06-14,25,18576.0,False,False,3,16.14987,2020-06-14,0.0,0,0,0,39,city,BA
Bom Jesus da Lapa,2903904.0,2020-06-14,25,69148.0,False,False,35,50.61607,2020-06-14,0.0,0,2,0,62,city,BA
Bom Jesus da Serra,2903953.0,2020-06-14,25,9880.0,False,False,0,,2020-06-14,0.0,0,0,0,21,city,BA
Boninal,2904001.0,2020-06-14,25,14368.0,False,False,1,6.95991,2020-06-14,0.0,0,0,0,10,city,BA
Bonito,2904050.0,2020-06-14,25,16764.0,False,False,0,,2020-06-14,0.0,0,0,0,11,city,BA
Boquira,2904100.0,2020-06-14,25,21508.0,False,False,10,46.49433,2020-06-14,0.0,0,0,0,33,city,BA
Botuporã,2904209.0,2020-06-14,25,10211.0,False,False,0,,2020-06-14,0.0,0,0,0,6,city,BA
Brejões,2904308.0,2020-06-14,25,14295.0,False,False,8,55.96362,2020-06-14,0.0,0,0,0,5,city,BA
Brotas de Macaúbas,2904506.0,2020-06-14,25,10231.0,False,False,0,,2020-06-14,0.0,0,0,0,10,city,BA
Brumado,2904605.0,2020-06-14,25,67195.0,False,False,81,120.54468,2020-06-14,0.0247,2,0,0,84,city,BA
Buerarema,2904704.0,2020-06-14,25,18349.0,False,False,43,234.3452,2020-06-14,0.1163,5,1,0,60,city,BA
Buritirama,2904753.0,2020-06-14,25,21174.0,False,False,12,56.67328,2020-06-14,0.0,0,0,0,17,city,BA
Caatiba,2904803.0,2020-06-14,25,6758.0,False,False,7,103.58094,2020-06-14,0.0,0,4,0,3,city,BA
Cabaceiras do Paraguaçu,2904852.0,2020-06-14,25,18807.0,False,False,3,15.95151,2020-06-14,0.0,0,0,0,31,city,BA
Cachoeira,2904902.0,2020-06-14,25,33470.0,False,False,18,53.7795,2020-06-14,0.0,0,0,0,72,city,BA
Caculé,2905008.0,2020-06-14,25,23170.0,False,False,1,4.31593,2020-06-14,1.0,1,1,1,17,city,BA
Caém,2905107.0,2020-06-14,25,9213.0,False,False,5,54.27114,2020-06-14,0.0,0,0,0,28,city,BA
Caetanos,2905156.0,2020-06-14,25,14542.0,False,False,2,13.75327,2020-06-14,0.0,0,0,0,50,city,BA
Caetité,2905206.0,2020-06-14,25,50975.0,False,False,16,31.38794,2020-06-14,0.0,0,0,0,27,city,BA
Cairu,2905404.0,2020-06-14,25,18176.0,False,False,28,154.0493,2020-06-14,0.0357,1,0,0,34,city,BA
Caldeirão Grande,2905503.0,2020-06-14,25,13327.0,False,False,6,45.02139,2020-06-14,0.0,0,0,0,51,city,BA
Camacan,2905602.0,2020-06-14,25,31988.0,False,False,160,500.18757,2020-06-14,0.0063,1,1,0,66,city,BA
Camaçari,2905701.0,2020-06-14,25,299132.0,False,False,554,185.20252,2020-06-14,0.0217,12,14,1,87,city,BA
Camamu,2905800.0,2020-06-14,25,35316.0,False,False,14,39.64209,2020-06-14,0.0714,1,0,0,50,city,BA
Campo Alegre de Lourdes,2905909.0,2020-06-14,25,28798.0,False,False,27,93.75651,2020-06-14,0.037,1,0,0,53,city,BA
Campo Formoso,2906006.0,2020-06-14,25,71206.0,False,False,13,18.25689,2020-06-14,0.0,0,2,0,70,city,BA
Canarana,2906204.0,2020-06-14,25,26176.0,False,False,16,61.12469,2020-06-14,0.0,0,0,0,82,city,BA
Canavieiras,2906303.0,2020-06-14,25,31099.0,False,False,29,93.25059,2020-06-14,0.0345,1,1,0,63,city,BA
Candeal,2906402.0,2020-06-14,25,8258.0,False,False,7,84.76629,2020-06-14,0.0,0,0,0,13,city,BA
Candeias,2906501.0,2020-06-14,25,87076.0,False,False,386,443.29092,2020-06-14,0.0285,11,11,3,76,city,BA
Candiba,2906600.0,2020-06-14,25,14319.0,False,False,4,27.93491,2020-06-14,0.0,0,0,0,16,city,BA
Cândido Sales,2906709.0,2020-06-14,25,25189.0,False,False,42,166.73945,2020-06-14,0.0,0,1,0,23,city,BA
Cansanção,2906808.0,2020-06-14,25,34834.0,False,False,22,63.15669,2020-06-14,0.0455,1,0,0,66,city,BA
Canudos,2906824.0,2020-06-14,25,16668.0,False,False,13,77.99376,2020-06-14,0.0,0,0,0,17,city,BA
Capela do Alto Alegre,2906857.0,2020-06-14,25,11637.0,False,False,2,17.18656,2020-06-14,0.0,0,0,0,36,city,BA
Capim Grosso,2906873.0,2020-06-14,25,30662.0,False,False,31,101.10234,2020-06-14,0.0968,3,1,0,65,city,BA
Caraíbas,2906899.0,2020-06-14,25,8951.0,False,False,3,33.51581,2020-06-14,0.0,0,0,0,20,city,BA
Caravelas,2906907.0,2020-06-14,25,22016.0,False,False,4,18.1686,2020-06-14,0.0,0,1,0,12,city,BA
Cardeal da Silva,2907004.0,2020-06-14,25,9295.0,False,False,7,75.30931,2020-06-14,0.0,0,0,0,28,city,BA
Carinhanha,2907103.0,2020-06-14,25,29018.0,False,False,1,3.44614,2020-06-14,0.0,0,0,0,10,city,BA
Casa Nova,2907202.0,2020-06-14,25,71969.0,False,False,37,51.41102,2020-06-14,0.0,0,2,0,17,city,BA
Castro Alves,2907301.0,2020-06-14,25,26264.0,False,False,33,125.64727,2020-06-14,0.0303,1,2,0,58,city,BA
Catolândia,2907400.0,2020-06-14,25,3577.0,False,False,1,27.95639,2020-06-14,0.0,0,0,0,2,city,BA
Catu,2907509.0,2020-06-14,25,54704.0,False,False,107,195.59813,2020-06-14,0.0093,1,5,0,76,city,BA
Central,2907608.0,2020-06-14,25,17266.0,False,False,0,,2020-06-14,0.0,0,0,0,16,city,BA
Chorrochó,2907707.0,2020-06-14,25,11177.0,False,False,2,17.89389,2020-06-14,0.0,0,0,0,10,city,BA
Cícero Dantas,2907806.0,2020-06-14,25,32515.0,False,False,4,12.30201,2020-06-14,0.0,0,0,0,18,city,BA
Cipó,2907905.0,2020-06-14,25,17300.0,False,False,3,17.34104,2020-06-14,0.0,0,0,0,22,city,BA
Coaraci,2908002.0,2020-06-14,25,16993.0,False,False,39,229.50627,2020-06-14,0.0513,2,0,0,76,city,BA
Cocos,2908101.0,2020-06-14,25,18777.0,False,False,7,37.27965,2020-06-14,0.0,0,0,0,27,city,BA
Conceição da Feira,2908200.0,2020-06-14,25,22581.0,False,False,31,137.28356,2020-06-14,0.0,0,1,0,32,city,BA
Conceição do Almeida,2908309.0,2020-06-14,25,17247.0,False,False,10,57.9811,2020-06-14,0.0,0,0,0,31,city,BA
Conceição do Coité,2908408.0,2020-06-14,25,66612.0,False,False,67,100.58248,2020-06-14,0.0,0,2,0,68,city,BA
Conceição do Jacuípe,2908507.0,2020-06-14,25,33153.0,False,False,42,126.68537,2020-06-14,0.0,0,3,0,85,city,BA
Conde,2908606.0,2020-06-14,25,25837.0,False,False,15,58.05628,2020-06-14,0.1333,2,2,0,83,city,BA
Condeúba,2908705.0,2020-06-14,25,17247.0,False,False,15,86.97165,2020-06-14,0.0,0,2,0,27,city,BA
Coração de Maria,2908903.0,2020-06-14,25,22605.0,False,False,14,61.9332,2020-06-14,0.0,0,1,0,58,city,BA
Cordeiros,2909000.0,2020-06-14,25,8614.0,False,False,1,11.60901,2020-06-14,0.0,0,0,0,5,city,BA
Coronel João Sá,2909208.0,2020-06-14,25,15895.0,False,False,10,62.91287,2020-06-14,0.0,0,0,0,19,city,BA
Correntina,2909307.0,2020-06-14,25,32137.0,False,False,7,21.78175,2020-06-14,0.0,0,0,0,13,city,BA
Cravolândia,2909505.0,2020-06-14,25,5349.0,False,False,4,74.78033,2020-06-14,0.0,0,1,0,55,city,BA
Crisópolis,2909604.0,2020-06-14,25,21103.0,False,False,5,23.69331,2020-06-14,0.0,0,0,0,20,city,BA
Cristópolis,2909703.0,2020-06-14,25,13910.0,False,False,6,43.13444,2020-06-14,0.0,0,0,0,31,city,BA
Cruz das Almas,2909802.0,2020-06-14,25,63239.0,False,False,51,80.64644,2020-06-14,0.0,0,2,0,52,city,BA
Curaçá,2909901.0,2020-06-14,25,34700.0,False,False,50,144.09222,2020-06-14,0.0,0,1,0,60,city,BA
Dário Meira,2910008.0,2020-06-14,25,10710.0,False,False,17,158.73016,2020-06-14,0.0588,1,1,0,48,city,BA
Dias d'Ávila,2910057.0,2020-06-14,25,81089.0,False,False,150,184.98193,2020-06-14,0.0267,4,6,0,77,city,BA
Dom Basílio,2910107.0,2020-06-14,25,12199.0,False,False,3,24.59218,2020-06-14,0.0,0,0,0,36,city,BA
Dom Macedo Costa,2910206.0,2020-06-14,25,4058.0,False,False,2,49.28536,2020-06-14,0.0,0,0,0,6,city,BA
Encruzilhada,2910404.0,2020-06-14,25,17006.0,False,False,43,252.85193,2020-06-14,0.0,0,0,0,34,city,BA
Entre Rios,2910503.0,2020-06-14,25,41780.0,False,False,48,114.88751,2020-06-14,0.0,0,0,0,34,city,BA
Érico Cardoso,2900504.0,2020-06-14,25,10610.0,False,False,1,9.42507,2020-06-14,0.0,0,0,0,5,city,BA
Esplanada,2910602.0,2020-06-14,25,37237.0,False,False,6,16.11301,2020-06-14,0.0,0,1,0,23,city,BA
Euclides da Cunha,2910701.0,2020-06-14,25,60585.0,False,False,9,14.85516,2020-06-14,0.1111,1,0,0,68,city,BA
Eunápolis,2910727.0,2020-06-14,25,113380.0,False,False,297,261.95096,2020-06-14,0.0135,4,15,2,61,city,BA
Fátima,2910750.0,2020-06-14,25,17890.0,False,False,2,11.17943,2020-06-14,0.0,0,0,0,19,city,BA
Feira de Santana,2910800.0,2020-06-14,25,614872.0,False,False,1006,163.61129,2020-06-14,0.0189,19,12,2,101,city,BA
Filadélfia,2910859.0,2020-06-14,25,16377.0,False,False,12,73.27349,2020-06-14,0.0833,1,0,0,15,city,BA
Firmino Alves,2910909.0,2020-06-14,25,5617.0,False,False,1,17.8031,2020-06-14,0.0,0,0,0,12,city,BA
Floresta Azul,2911006.0,2020-06-14,25,10629.0,False,False,16,150.53156,2020-06-14,0.0,0,0,0,62,city,BA
Formosa do Rio Preto,2911105.0,2020-06-14,25,25591.0,False,False,7,27.35337,2020-06-14,0.0,0,0,0,11,city,BA
Gandu,2911204.0,2020-06-14,25,32403.0,False,False,182,561.67639,2020-06-14,0.0165,3,5,0,72,city,BA
Gentio do Ouro,2911303.0,2020-06-14,25,11233.0,False,False,2,17.80468,2020-06-14,0.0,0,0,0,5,city,BA
Glória,2911402.0,2020-06-14,25,15221.0,False,False,5,32.84935,2020-06-14,0.0,0,0,0,22,city,BA
Gongogi,2911501.0,2020-06-14,25,7128.0,False,False,16,224.46689,2020-06-14,0.125,2,1,0,68,city,BA
Governador Mangabeira,2911600.0,2020-06-14,25,20722.0,False,False,8,38.60631,2020-06-14,0.125,1,0,0,44,city,BA
Guajeru,2911659.0,2020-06-14,25,6937.0,False,False,2,28.83091,2020-06-14,0.0,0,0,0,6,city,BA
Guanambi,2911709.0,2020-06-14,25,84481.0,False,False,67,79.30777,2020-06-14,0.0,0,2,0,58,city,BA
Guaratinga,2911808.0,2020-06-14,25,20843.0,False,False,7,33.58442,2020-06-14,0.0,0,0,0,46,city,BA
Iaçu,2911907.0,2020-06-14,25,24305.0,False,False,33,135.77453,2020-06-14,0.0909,3,0,0,31,city,BA
Ibicaraí,2912103.0,2020-06-14,25,21689.0,False,False,45,207.47845,2020-06-14,0.0,0,2,0,54,city,BA
Ibicuí,2912301.0,2020-06-14,25,16198.0,False,False,10,61.73602,2020-06-14,0.0,0,0,0,11,city,BA
Ibipeba,2912400.0,2020-06-14,25,18211.0,False,False,5,27.45593,2020-06-14,0.0,0,0,0,16,city,BA
Ibipitanga,2912509.0,2020-06-14,25,14902.0,False,False,5,33.55254,2020-06-14,0.0,0,0,0,11,city,BA
Ibirapitanga,2912707.0,2020-06-14,25,23375.0,False,False,18,77.00535,2020-06-14,0.0556,1,0,0,44,city,BA
Ibirapuã,2912806.0,2020-06-14,25,8637.0,False,False,35,405.2333,2020-06-14,0.0286,1,0,0,23,city,BA
Ibirataia,2912905.0,2020-06-14,25,15312.0,False,False,37,241.64054,2020-06-14,0.0541,2,2,0,71,city,BA
Ibitiara,2913002.0,2020-06-14,25,16339.0,False,False,6,36.72195,2020-06-14,0.1667,1,0,0,31,city,BA
Ibotirama,2913200.0,2020-06-14,25,26927.0,False,False,4,14.85498,2020-06-14,0.0,0,0,0,70,city,BA
Igrapiúna,2913457.0,2020-06-14,25,13226.0,False,False,7,52.92605,2020-06-14,0.0,0,0,0,31,city,BA
Iguaí,2913507.0,2020-06-14,25,26916.0,False,False,26,96.59682,2020-06-14,0.0,0,1,0,18,city,BA
Ilhéus,2913606.0,2020-06-14,25,162327.0,False,False,863,531.64292,2020-06-14,0.0429,37,39,1,82,city,BA
Importados/Indefinidos,,2020-06-14,25,,False,False,412,,2020-06-14,0.0097,4,-112,0,83,city,BA
Inhambupe,2913705.0,2020-06-14,25,39926.0,False,False,5,12.52317,2020-06-14,0.0,0,0,0,31,city,BA
Ipecaetá,2913804.0,2020-06-14,25,14487.0,False,False,3,20.70822,2020-06-14,0.0,0,0,0,31,city,BA
Ipiaú,2913903.0,2020-06-14,25,45873.0,False,False,407,887.23214,2020-06-14,0.0172,7,3,0,80,city,BA
Ipirá,2914000.0,2020-06-14,25,59595.0,False,False,26,43.62782,2020-06-14,0.0385,1,4,0,56,city,BA
Iramaia,2914307.0,2020-06-14,25,8537.0,False,False,2,23.42743,2020-06-14,0.0,0,0,0,10,city,BA
Irará,2914505.0,2020-06-14,25,29034.0,False,False,11,37.88662,2020-06-14,0.0,0,1,0,35,city,BA
Irecê,2914604.0,2020-06-14,25,72967.0,False,False,36,49.33737,2020-06-14,0.0,0,2,0,61,city,BA
Itabela,2914653.0,2020-06-14,25,30584.0,False,False,26,85.01177,2020-06-14,0.0,0,0,0,56,city,BA
Itaberaba,2914703.0,2020-06-14,25,64489.0,False,False,72,111.64695,2020-06-14,0.0278,2,1,0,56,city,BA
Itabuna,2914802.0,2020-06-14,25,213223.0,False,False,1430,670.65936,2020-06-14,0.0273,39,35,1,88,city,BA
Itacaré,2914901.0,2020-06-14,25,28296.0,False,False,62,219.11224,2020-06-14,0.0323,2,0,0,51,city,BA
Itaeté,2915007.0,2020-06-14,25,16056.0,False,False,43,267.81266,2020-06-14,0.0,0,0,0,24,city,BA
Itagi,2915106.0,2020-06-14,25,12351.0,False,False,9,72.86859,2020-06-14,0.0,0,0,0,68,city,BA
Itagibá,2915205.0,2020-06-14,25,14579.0,False,False,31,212.63461,2020-06-14,0.0645,2,0,1,79,city,BA
Itaguaçu da Bahia,2915353.0,2020-06-14,25,14429.0,False,False,0,,2020-06-14,0.0,0,0,0,27,city,BA
Itajuípe,2915502.0,2020-06-14,25,20491.0,False,False,195,951.6373,2020-06-14,0.0051,1,1,0,76,city,BA
Itamaraju,2915601.0,2020-06-14,25,64486.0,False,False,235,364.42018,2020-06-14,0.0128,3,0,0,78,city,BA
Itamari,2915700.0,2020-06-14,25,8035.0,False,False,0,,2020-06-14,0.0,0,0,0,56,city,BA
Itambé,2915809.0,2020-06-14,25,23049.0,False,False,1,4.33858,2020-06-14,0.0,0,1,0,1,city,BA
Itanagra,2915908.0,2020-06-14,25,6441.0,False,False,8,124.20432,2020-06-14,0.125,1,0,0,25,city,BA
Itanhém,2916005.0,2020-06-14,25,19405.0,False,False,17,87.60629,2020-06-14,0.0,0,0,0,23,city,BA
Itaparica,2916104.0,2020-06-14,25,22228.0,False,False,46,206.94619,2020-06-14,0.0652,3,1,0,50,city,BA
Itapé,2916203.0,2020-06-14,25,8761.0,False,False,14,159.79911,2020-06-14,0.1429,2,3,0,63,city,BA
Itapebi,2916302.0,2020-06-14,25,10259.0,False,False,15,146.21308,2020-06-14,0.0,0,6,0,67,city,BA
Itapetinga,2916401.0,2020-06-14,25,76147.0,False,False,34,44.65048,2020-06-14,0.0882,3,3,0,72,city,BA
Itapicuru,2916500.0,2020-06-14,25,35576.0,False,False,49,137.7333,2020-06-14,0.0,0,0,0,36,city,BA
Itapitanga,2916609.0,2020-06-14,25,10313.0,False,False,11,106.6615,2020-06-14,0.0,0,1,0,37,city,BA
Itaquara,2916708.0,2020-06-14,25,8319.0,False,False,0,,2020-06-14,0.0,0,0,0,17,city,BA
Itarantim,2916807.0,2020-06-14,25,19747.0,False,False,14,70.89685,2020-06-14,0.0714,1,2,0,71,city,BA
Itatim,2916856.0,2020-06-14,25,14487.0,False,False,26,179.47125,2020-06-14,0.0385,1,4,0,68,city,BA
Itiruçu,2916906.0,2020-06-14,25,12576.0,False,False,1,7.95165,2020-06-14,0.0,0,0,0,6,city,BA
Itiúba,2917003.0,2020-06-14,25,36089.0,False,False,6,16.62556,2020-06-14,0.1667,1,0,0,28,city,BA
Itororó,2917102.0,2020-06-14,25,20382.0,False,False,11,53.96919,2020-06-14,0.0,0,5,0,78,city,BA
Ituaçu,2917201.0,2020-06-14,25,18962.0,False,False,1,5.27371,2020-06-14,0.0,0,0,0,15,city,BA
Ituberá,2917300.0,2020-06-14,25,28602.0,False,False,8,27.97007,2020-06-14,0.125,1,0,0,67,city,BA
Iuiú,2917334.0,2020-06-14,25,10994.0,False,False,1,9.09587,2020-06-14,0.0,0,0,0,9,city,BA
Jaborandi,2917359.0,2020-06-14,25,8385.0,False,False,1,11.92606,2020-06-14,0.0,0,0,0,23,city,BA
Jacaraci,2917409.0,2020-06-14,25,14842.0,False,False,2,13.47527,2020-06-14,0.0,0,0,0,25,city,BA
Jacobina,2917508.0,2020-06-14,25,80518.0,False,False,61,75.75946,2020-06-14,0.0164,1,2,0,40,city,BA
Jaguaquara,2917607.0,2020-06-14,25,54423.0,False,False,55,101.06021,2020-06-14,0.0,0,0,0,66,city,BA
Jaguarari,2917706.0,2020-06-14,25,33570.0,False,False,49,145.96366,2020-06-14,0.0,0,1,0,48,city,BA
Jaguaripe,2917805.0,2020-06-14,25,18788.0,False,False,14,74.51565,2020-06-14,0.0,0,0,0,26,city,BA
Jandaíra,2917904.0,2020-06-14,25,10709.0,False,False,5,46.6897,2020-06-14,0.2,1,0,0,13,city,BA
Jequié,2918001.0,2020-06-14,25,155966.0,False,False,605,387.90506,2020-06-14,0.0264,16,19,0,84,city,BA
Jeremoabo,2918100.0,2020-06-14,25,40463.0,False,False,3,7.41418,2020-06-14,0.0,0,0,0,6,city,BA
Jiquiriçá,2918209.0,2020-06-14,25,14537.0,False,False,1,6.879,2020-06-14,0.0,0,0,0,22,city,BA
Jitaúna,2918308.0,2020-06-14,25,11166.0,False,False,16,143.29214,2020-06-14,0.125,2,0,0,40,city,BA
João Dourado,2918357.0,2020-06-14,25,25188.0,False,False,53,210.41766,2020-06-14,0.0189,1,1,1,18,city,BA
Juazeiro,2918407.0,2020-06-14,25,216707.0,False,False,169,77.98548,2020-06-14,0.0414,7,1,1,84,city,BA
